City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
287,Harper,LR,2022-06-18 19:20:56,4.375,-7.7169,77.81,71,25,7.63
288,Havelock,US,2022-06-18 19:17:14,34.8791,-76.9013,90.99,55,40,9.22
289,Berdigestyakh,RU,2022-06-18 19:20:56,62.0989,126.6992,53.04,77,68,3.96
290,Qarayeri,AZ,2022-06-18 19:20:57,40.7886,46.3066,77.41,50,53,4.65
291,Port Macquarie,AU,2022-06-18 19:19:17,-31.4333,152.9167,59.02,83,93,9.89
292,Biratnagar,NP,2022-06-18 19:20:57,26.4831,87.2834,79.43,88,93,6.17
293,Hanzhong,CN,2022-06-18 19:20:58,33.0728,107.0303,71.44,71,100,0.27
294,Rehoboth,NA,2022-06-18 19:20:58,-23.3167,17.0833,55.35,45,0,8.63
295,Antofagasta,CL,2022-06-18 19:16:03,-23.65,-70.4,60.08,69,63,5.57
296,Lagoa,PT,2022-06-18 19:20:59,39.05,-27.9833,64.47,85,98,17.67
297,Noumea,NC,2022-06-18 19:20:59,-22.2763,166.4572,73.0,99,100,3.65
298,Tsiroanomandidy,MG,2022-06-18 19:18:18,-18.7667,46.0333,66.72,58,98,1.12
299,Lebu,CL,2022-06-18 19:20:59,-37.6167,-73.65,49.37,65,100,0.85
300,Yarmouth,US,2022-06-18 19:17:41,41.7057,-70.2286,71.02,55,0,16.11
301,Huntington,US,2022-06-18 19:21:00,38.4193,-82.4452,76.87,43,0,12.66
302,Iquique,CL,2022-06-18 19:21:00,-20.2208,-70.1431,62.64,67,47,6.15
303,Baracoa,CU,2022-06-18 19:21:01,20.3467,-74.4958,81.72,76,100,5.37
304,Tahe,CN,2022-06-18 19:21:01,52.3333,124.7333,51.28,69,1,2.66
305,Russell,US,2022-06-18 19:21:01,32.3502,-85.1999,96.08,38,0,13.8
306,Oktyabrskoye,RU,2022-06-18 19:21:02,43.0645,44.7417,68.14,78,52,6.71
307,Neuquen,AR,2022-06-18 19:16:42,-38.9516,-68.0591,58.89,31,0,10.36
308,Noyabrsk,RU,2022-06-18 19:21:03,63.1994,75.4507,59.14,57,99,6.69
309,Daru,PG,2022-06-18 19:21:03,-9.0763,143.2092,78.17,88,100,14.9
310,Riyadh,SA,2022-06-18 19:21:04,24.6877,46.7219,100.54,7,0,2.89
311,Kolondieba,ML,2022-06-18 19:21:04,11.0882,-6.8926,78.44,65,69,6.26
312,Zhetysay,KZ,2022-06-18 19:21:05,40.7333,68.3,81.61,22,0,4.36
313,Phek,IN,2022-06-18 19:21:05,25.6667,94.5,57.27,99,50,2.17
314,Boguchany,RU,2022-06-18 19:21:06,58.3814,97.4531,59.09,93,100,3.98
315,Nong Phai,TH,2022-06-18 19:21:06,15.9903,101.0618,78.55,77,49,1.57
316,Turukhansk,RU,2022-06-18 19:12:14,65.8167,87.9833,50.49,63,7,9.75
317,Vanavara,RU,2022-06-18 19:21:07,60.34,102.2797,57.76,92,100,1.43
318,Jinchang,CN,2022-06-18 19:21:07,38.4953,102.1739,72.01,34,100,15.52
319,Vila Velha,BR,2022-06-18 19:16:32,-20.3297,-40.2925,84.15,58,0,8.05
320,Vila,PT,2022-06-18 19:21:08,42.0304,-8.1588,56.28,86,100,4.81
321,Roma,US,2022-06-18 19:21:08,43.2128,-75.4557,57.58,75,97,5.99
322,Luderitz,NA,2022-06-18 19:21:09,-26.6481,15.1594,59.05,85,7,9.69
323,Paka,MY,2022-06-18 19:21:09,4.6374,103.4368,76.93,94,99,0.0
324,Leshukonskoye,RU,2022-06-18 19:21:09,64.8989,45.7622,48.07,96,100,6.89
325,Luganville,VU,2022-06-18 19:21:10,-15.5333,167.1667,77.29,83,95,3.2
326,Ayagoz,KZ,2022-06-18 19:21:10,47.9714,80.4392,57.7,76,91,1.19
327,Ukiah,US,2022-06-18 19:20:02,39.1502,-123.2078,68.38,44,0,8.05
328,Anadyr,RU,2022-06-18 19:22:11,64.75,177.4833,52.3,71,100,4.47
329,Coquimbo,CL,2022-06-18 19:19:01,-29.9533,-71.3436,60.53,67,0,12.66
330,Rio Gallegos,AR,2022-06-18 19:17:22,-51.6226,-69.2181,35.65,51,20,23.02
331,Palmer,US,2022-06-18 19:22:12,42.1584,-72.3287,64.81,60,100,19.57
332,San Francisco,US,2022-06-18 19:20:12,37.7749,-122.4194,73.02,62,20,19.57
333,Solano,US,2022-06-18 19:22:13,38.2333,-121.9511,75.52,44,0,4.61
334,Moyale,KE,2022-06-18 19:22:13,3.5167,39.0584,66.13,66,54,4.21
335,Port Augusta,AU,2022-06-18 19:19:23,-32.5,137.7667,53.76,58,100,9.78
336,Kazachinskoye,RU,2022-06-18 19:22:13,57.6953,93.2761,53.28,96,9,2.71
337,Aripuana,BR,2022-06-18 19:22:14,-9.1667,-60.6333,91.31,32,64,3.53
338,Bambanglipuro,ID,2022-06-18 19:22:14,-7.95,110.2833,75.67,91,81,3.98
339,Tura,IN,2022-06-18 19:22:15,25.5198,90.2201,72.55,98,95,5.3
340,Nyurba,RU,2022-06-18 19:22:15,63.2842,118.3319,55.22,70,100,5.03
341,Longyearbyen,SJ,2022-06-18 19:22:16,78.2186,15.6401,40.84,81,75,14.97
342,Mount Pleasant,US,2022-06-18 19:21:35,32.7941,-79.8626,95.07,45,0,10.36
343,Pacifica,US,2022-06-18 19:22:16,37.6138,-122.4869,72.68,68,20,19.57
344,Mezen,RU,2022-06-18 19:22:17,65.8522,44.24,47.71,80,100,6.96
345,Darhan,MN,2022-06-18 19:22:17,49.4867,105.9228,60.24,79,100,10.16
346,Esmeraldas,BR,2022-06-18 19:22:18,-19.7625,-44.3139,77.11,33,79,6.53
347,Khandagayty,RU,2022-06-18 19:22:18,50.7333,92.05,57.36,64,100,5.21
348,Ekhabi,RU,2022-06-18 19:22:19,53.5102,142.9671,44.35,93,100,10.42
349,Voznesenye,RU,2022-06-18 19:22:19,61.0106,35.4781,51.71,81,100,5.88
350,Pangnirtung,CA,2022-06-18 19:22:20,66.1451,-65.7125,44.6,70,20,13.8
351,Berlevag,NO,2022-06-18 19:22:21,70.8578,29.0864,42.8,87,100,10.36
352,Savelugu,GH,2022-06-18 19:22:22,9.6244,-0.8253,78.28,77,100,3.22
353,Martapura,ID,2022-06-18 19:22:22,-3.4167,114.85,73.49,100,97,2.3
354,Oranjemund,NA,2022-06-18 19:22:22,-28.55,16.4333,56.07,86,1,6.17
355,Nome,US,2022-06-18 19:20:10,64.5011,-165.4064,64.11,58,0,5.75
356,Burdur,TR,2022-06-18 19:22:23,37.7203,30.2908,66.9,68,40,28.77
357,Raudeberg,NO,2022-06-18 19:22:24,61.9875,5.1352,50.95,85,100,26.42
358,Sayyan,YE,2022-06-18 19:22:24,15.1718,44.3244,67.82,22,50,3.09
359,Broken Hill,AU,2022-06-18 19:22:24,-31.95,141.4333,48.58,73,100,7.0
360,Carbonia,IT,2022-06-18 19:22:25,39.1672,8.5222,81.55,53,15,4.68
361,Falmouth,GB,2022-06-18 19:22:26,50.1544,-5.0711,52.7,93,100,11.5
362,Port Hawkesbury,CA,2022-06-18 19:22:26,45.6169,-61.3485,72.9,81,0,12.66
363,Narsaq,GL,2022-06-18 19:21:18,60.9167,-46.05,59.22,65,100,3.8
364,Hukuntsi,BW,2022-06-18 19:22:27,-24.0,21.75,62.1,25,0,11.81
365,Yenagoa,NG,2022-06-18 19:22:27,4.9247,6.2642,74.01,95,100,4.36
366,Nantucket,US,2022-06-18 19:22:28,41.2835,-70.0995,69.94,59,100,8.05
367,Svodin,SK,2022-06-18 19:22:28,47.9105,18.4997,71.08,60,9,4.68
368,Coihaique,CL,2022-06-18 19:22:29,-45.5752,-72.0662,45.21,53,40,6.91
369,Itaituba,BR,2022-06-18 19:22:29,-4.2761,-55.9836,93.36,52,40,3.44
370,Moa,CU,2022-06-18 19:22:30,20.6569,-74.9403,77.11,87,100,7.14
371,Solnechnyy,RU,2022-06-18 19:22:30,50.7214,136.6319,52.32,98,100,5.26
372,Monroe,US,2022-06-18 19:20:57,43.1501,-77.6831,66.36,47,40,20.71
373,Bubaque,GW,2022-06-18 19:23:31,11.2833,-15.8333,76.5,81,100,10.18
374,Sao Jose Da Coroa Grande,BR,2022-06-18 19:23:31,-8.8978,-35.1478,79.12,76,25,6.58
375,Pyapon,MM,2022-06-18 19:23:32,16.2833,95.6833,79.99,85,99,7.02
376,Katsuura,JP,2022-06-18 19:23:32,35.1333,140.3,68.02,91,100,7.58
377,Crevalcore,IT,2022-06-18 19:23:32,44.7206,11.1498,80.78,52,43,8.72
378,Tual,ID,2022-06-18 19:23:33,-5.6667,132.75,81.73,79,100,17.67
379,Kozhva,RU,2022-06-18 19:23:33,65.1073,57.0459,60.67,65,94,5.84
380,Shakhtinsk,KZ,2022-06-18 19:23:34,49.71,72.5872,64.53,57,82,3.69
381,Tarifa,ES,2022-06-18 19:23:34,36.0139,-5.607,76.95,74,0,11.45
382,Aykino,RU,2022-06-18 19:23:35,62.2248,49.9922,49.77,94,8,5.08
383,Kavaratti,IN,2022-06-18 19:23:35,10.5669,72.642,81.79,69,100,11.81
384,Hailar,CN,2022-06-18 19:23:35,49.2,119.7,64.33,39,100,5.1
385,Lewistown,US,2022-06-18 19:23:36,40.5992,-77.5714,74.16,70,0,13.8
386,Kathu,TH,2022-06-18 19:23:36,7.9178,98.3332,86.76,85,63,9.57
387,Saldanha,ZA,2022-06-18 19:23:37,-33.0117,17.9442,53.65,69,12,9.42
388,Saltabarranca,MX,2022-06-18 19:23:37,18.6,-95.5333,84.33,65,100,11.45
389,Takab,IR,2022-06-18 19:23:37,36.4009,47.1133,70.34,19,0,4.7
390,Pontian Kecil,MY,2022-06-18 19:23:38,1.4801,103.3899,73.72,87,99,1.41
391,Koumac,NC,2022-06-18 19:23:38,-20.5667,164.2833,72.95,86,100,2.33
392,Umuahia,NG,2022-06-18 19:23:39,5.5263,7.4896,73.17,94,100,3.62
393,Manyana,BW,2022-06-18 19:23:39,-23.4,21.7167,60.22,25,0,9.69
394,Santa Maria,BR,2022-06-18 19:21:04,-29.6842,-53.8069,54.7,47,0,5.75
395,Dwarka,IN,2022-06-18 19:23:40,22.2394,68.9678,85.12,80,10,15.03
396,Coahuayana,MX,2022-06-18 19:23:40,18.7333,-103.6833,87.4,54,91,4.21
397,Torbay,CA,2022-06-18 19:23:40,47.6666,-52.7314,61.75,74,100,18.68
398,Ihosy,MG,2022-06-18 19:23:41,-22.4,46.1167,56.3,94,11,5.19
399,Hoa Binh,VN,2022-06-18 19:21:58,20.8133,105.3383,78.91,76,80,4.88
400,Cristobal Obregon,MX,2022-06-18 19:23:41,16.35,-93.5333,79.59,69,100,5.97
401,College,US,2022-06-18 19:23:42,64.8569,-147.8028,70.47,56,75,8.05
402,Ostrowiec Swietokrzyski,PL,2022-06-18 19:23:42,50.9294,21.3853,64.78,73,0,7.87
403,Mananjary,MG,2022-06-18 19:23:42,-21.2167,48.3333,68.79,85,100,3.29
404,Malayal,PH,2022-06-18 19:23:43,7.208,121.942,78.89,84,100,2.28
405,Bandarbeyla,SO,2022-06-18 19:23:43,9.4942,50.8122,77.94,71,98,28.9
406,Iqaluit,CA,2022-06-18 19:23:44,63.7506,-68.5145,47.93,49,20,8.05
407,Sibolga,ID,2022-06-18 19:23:44,1.7427,98.7792,74.66,91,100,3.13
408,Paamiut,GL,2022-06-18 19:23:45,61.994,-49.6678,42.67,82,100,15.77
409,General Delgado,PY,2022-06-18 19:23:45,-27.1667,-56.5167,56.71,49,3,3.85
410,Wanaka,NZ,2022-06-18 19:23:45,-44.7,169.15,31.1,97,74,5.01
411,Ballina,AU,2022-06-18 19:23:46,-28.8667,153.5667,58.01,84,77,8.66
412,Samana,DO,2022-06-18 19:23:46,19.2056,-69.3369,89.82,66,40,6.91
413,Sioux Lookout,CA,2022-06-18 19:23:46,50.1001,-91.917,69.87,37,75,11.5
414,Djibo,BF,2022-06-18 19:23:47,14.1022,-1.6306,89.85,41,93,3.51
415,Aswan,EG,2022-06-18 19:23:47,24.0934,32.907,97.9,20,0,11.5
416,Damghan,IR,2022-06-18 19:23:48,36.1683,54.348,78.75,41,0,3.94
417,Corsicana,US,2022-06-18 19:23:48,32.0954,-96.4689,96.62,51,40,1.99
418,Kati,ML,2022-06-18 19:23:48,12.7441,-8.0726,85.41,43,59,4.85
419,Ottawa,CA,2022-06-18 19:22:05,45.4112,-75.6981,62.67,54,75,27.63
420,Vila Franca Do Campo,PT,2022-06-18 19:24:49,37.7167,-25.4333,66.61,74,0,13.09
421,Varna,BG,2022-06-18 19:24:49,43.2167,27.9167,63.88,96,1,4.61
422,Te Anau,NZ,2022-06-18 19:24:50,-45.4167,167.7167,37.96,95,98,1.12
423,Beringovskiy,RU,2022-06-18 19:24:50,63.05,179.3167,49.1,73,100,8.61
424,Sooke,CA,2022-06-18 19:24:50,48.3746,-123.7276,62.02,71,94,9.71
425,Ponta Delgada,PT,2022-06-18 19:24:51,37.7333,-25.6667,66.92,72,40,17.27
426,Esperance,AU,2022-06-18 19:24:51,-33.8667,121.9,51.64,72,42,23.26
427,Hofn,IS,2022-06-18 19:24:51,64.2539,-15.2082,54.88,50,7,21.9
428,Mahon,ES,2022-06-18 19:24:52,39.8885,4.2658,77.56,78,0,9.22
429,Khor,RU,2022-06-18 19:24:52,47.8861,134.9464,55.53,97,100,7.31
430,Svetlaya,RU,2022-06-18 19:24:52,46.5389,138.3297,51.21,97,78,1.25
431,Namibe,AO,2022-06-18 19:24:53,-15.1961,12.1522,62.46,87,14,7.27
432,George,ZA,2022-06-18 19:24:53,-33.963,22.4617,53.15,82,20,4.61
433,Udachnyy,RU,2022-06-18 19:24:53,66.4167,112.4,53.46,100,100,11.79
434,Moses Lake,US,2022-06-18 19:24:54,47.1301,-119.2781,70.48,42,75,11.5
435,Constantine,DZ,2022-06-18 19:24:54,36.365,6.6147,81.81,34,0,11.5
436,Muravlenko,RU,2022-06-18 19:24:54,63.7898,74.523,61.57,50,100,7.34
437,Brae,GB,2022-06-18 19:24:55,60.3964,-1.353,50.4,94,100,22.17
438,Yumen,CN,2022-06-18 19:24:55,40.2833,97.2,70.95,32,100,10.45
439,Muros,ES,2022-06-18 19:24:55,42.7762,-9.0603,67.08,79,100,2.68
440,Nueva Concepcion,GT,2022-06-18 19:24:56,14.2,-91.3,81.84,78,100,5.93
441,Port Lincoln,AU,2022-06-18 19:24:56,-34.7333,135.8667,55.94,75,100,19.01
442,Avera,US,2022-06-18 19:24:56,33.194,-82.5271,96.55,26,29,6.55
443,Ganzhou,CN,2022-06-18 19:24:57,28.8184,115.4327,74.5,99,100,3.0
444,Asyut,EG,2022-06-18 19:24:57,27.181,31.1837,87.98,22,0,12.62
445,Pangody,RU,2022-06-18 19:24:57,65.85,74.4859,62.15,54,100,10.54
446,Auki,SB,2022-06-18 19:24:58,-8.7676,160.7034,76.03,87,64,3.98
447,Antsohihy,MG,2022-06-18 19:24:58,-14.8796,47.9875,70.18,86,8,1.32
448,Rafraf,TN,2022-06-18 19:24:58,37.1904,10.1837,75.52,79,20,11.52
449,Synya,RU,2022-06-18 19:24:59,65.3718,58.0387,56.35,87,30,5.17
450,Miyako,JP,2022-06-18 19:24:59,39.6367,141.9525,63.19,82,0,2.82
451,Kaili,ID,2022-06-18 19:25:00,-3.4626,120.2147,65.98,98,100,1.68
452,Tiptur,IN,2022-06-18 19:25:00,13.2586,76.4783,72.07,86,100,10.65
453,Qingdao,CN,2022-06-18 19:20:56,36.0986,120.3719,73.0,88,6,4.47
454,Pozhva,RU,2022-06-18 19:25:00,59.0912,56.0847,57.97,78,84,4.05
455,Ulaanbaatar,MN,2022-06-18 19:24:42,47.9077,106.8832,64.53,72,40,4.47
456,Aklavik,CA,2022-06-18 19:25:01,68.2191,-135.0107,59.0,51,75,9.22
457,Ekibastuz,KZ,2022-06-18 19:21:11,51.6667,75.3667,68.04,52,100,4.88
458,Utete,TZ,2022-06-18 19:25:01,-7.986,38.758,69.69,92,100,3.56
459,Buchanan,LR,2022-06-18 19:25:02,5.8808,-10.0467,78.24,76,20,8.08
460,Yulara,AU,2022-06-18 19:25:02,-25.2406,130.9889,59.29,36,100,7.43
461,Kasempa,ZM,2022-06-18 19:25:02,-13.4584,25.8338,60.03,55,54,4.27
462,Havre-Saint-Pierre,CA,2022-06-18 19:25:04,50.2334,-63.5986,57.56,94,100,3.44
463,Mayuge,UG,2022-06-18 19:25:05,0.4597,33.4803,68.43,71,100,1.57
464,Nanortalik,GL,2022-06-18 19:25:05,60.1432,-45.2371,47.8,72,100,13.78
465,Manhattan,US,2022-06-18 19:20:45,40.7834,-73.9662,69.42,54,100,23.02
466,Payson,US,2022-06-18 19:25:53,40.0444,-111.7321,83.59,24,0,16.11
467,Kamenka,RU,2022-06-18 19:26:06,51.3223,42.7678,58.82,88,18,4.23
468,Castrillon,ES,2022-06-18 19:26:06,43.3979,-6.7922,60.37,93,100,2.19
469,Katangli,RU,2022-06-18 19:26:06,51.7102,143.2326,44.49,92,100,11.95
470,Himatangi,NZ,2022-06-18 19:26:07,-40.4,175.3167,49.86,78,100,6.62
471,Tabas,IR,2022-06-18 19:26:07,33.5959,56.9244,89.98,15,0,5.86
472,Batemans Bay,AU,2022-06-18 19:26:08,-35.7167,150.1833,52.11,93,16,5.66
473,Verkhoturye,RU,2022-06-18 19:26:08,58.8627,60.8054,58.6,95,100,3.78
474,Kysyl-Syr,RU,2022-06-18 19:26:08,63.8986,122.7617,56.7,67,99,5.1
475,Tupik,RU,2022-06-18 19:26:09,54.4253,119.9327,56.44,64,96,0.87
476,The Pas,CA,2022-06-18 19:26:09,53.8251,-101.2541,71.62,53,100,19.57
477,Lososina,RU,2022-06-18 19:26:10,48.9975,140.3106,49.98,99,100,2.35
478,Roald,NO,2022-06-18 19:26:10,62.5833,6.1333,57.99,62,40,9.22
479,Ginda,IN,2022-06-18 19:26:11,30.6945,78.4932,61.03,75,94,4.16
480,Beloha,MG,2022-06-18 19:26:11,-25.1667,45.05,60.76,72,0,5.28
481,Nerchinsk,RU,2022-06-18 19:26:12,51.9833,116.5833,59.85,56,100,3.38
482,Canmore,CA,2022-06-18 19:26:13,51.0834,-115.3521,60.28,55,9,5.75
483,Kemi,FI,2022-06-18 19:26:13,65.8596,24.8228,55.17,82,100,3.44
484,Angoche,MZ,2022-06-18 19:26:13,-16.2325,39.9086,72.41,60,96,9.33
485,Namatanai,PG,2022-06-18 19:26:14,-3.6667,152.4333,77.88,81,10,5.06
486,Richards Bay,ZA,2022-06-18 19:26:14,-28.783,32.0377,65.23,65,0,12.5
487,Cabedelo,BR,2022-06-18 19:26:15,-6.9811,-34.8339,83.07,78,74,8.97
488,Khurai,IN,2022-06-18 19:26:15,24.0436,78.3319,79.0,79,100,9.35
489,Rio Grande,BR,2022-06-18 19:26:16,-32.035,-52.0986,55.51,55,0,12.17
490,Sao Gabriel Da Cachoeira,BR,2022-06-18 19:26:16,-0.1303,-67.0892,89.4,58,40,8.05
491,Henties Bay,NA,2022-06-18 19:26:16,-22.116,14.2845,56.59,94,3,9.42
492,Limbang,MY,2022-06-18 19:26:17,4.75,115.0,75.31,97,100,2.21
493,Olinda,BR,2022-06-18 19:26:17,-8.0089,-34.8553,82.13,65,20,6.91
494,San-Pedro,CI,2022-06-18 19:26:18,4.7485,-6.6363,77.41,79,93,4.76
495,Humberto De Campos,BR,2022-06-18 19:26:18,-2.5983,-43.4611,83.44,71,64,6.4
496,Kaitong,CN,2022-06-18 19:26:19,44.8135,123.15,69.96,73,73,9.31
497,Whithorn,JM,2022-06-18 19:26:19,18.2604,-78.0378,82.44,67,100,6.13
498,Zhigansk,RU,2022-06-18 19:26:19,66.7697,123.3711,61.59,46,99,18.63
499,Moratuwa,LK,2022-06-18 19:26:20,6.773,79.8816,77.02,85,100,5.95
500,Ygatimi,PY,2022-06-18 19:26:20,-24.0833,-55.5,65.01,37,0,3.56
501,Nouna,BF,2022-06-18 19:26:21,12.7333,-3.8667,79.36,70,100,0.72
502,Ankazoabo,MG,2022-06-18 19:26:21,-22.2833,44.5167,60.82,49,0,9.19
503,Fare,PF,2022-06-18 19:26:21,-16.7,-151.0167,79.05,77,7,18.1
504,Liverpool,GB,2022-06-18 19:26:22,53.4106,-2.9779,57.15,67,20,9.22
505,Sistranda,NO,2022-06-18 19:26:22,63.7256,8.834,51.76,78,40,10.47
506,Molteno,ZA,2022-06-18 19:26:23,-31.3968,26.3625,46.49,36,100,6.13
507,Elizabeth City,US,2022-06-18 19:26:23,36.2946,-76.2511,88.02,49,40,14.97
508,Ucluelet,CA,2022-06-18 19:26:23,48.9329,-125.5528,56.08,88,100,1.01
509,Skibbereen,IE,2022-06-18 19:26:24,51.55,-9.2667,57.11,64,100,13.11
510,Lodja,CD,2022-06-18 19:26:24,-3.4833,23.4333,70.61,93,76,3.09
511,Chauk,MM,2022-06-18 19:26:25,20.8833,94.8167,81.21,72,100,13.82
512,Zhanaozen,KZ,2022-06-18 19:27:25,43.3,52.8,76.39,30,0,15.17
513,Yambio,SS,2022-06-18 19:27:26,4.5721,28.3955,68.41,95,97,5.14
514,Darab,IR,2022-06-18 19:27:26,28.7519,54.5444,90.14,9,4,5.5
515,Prince Rupert,CA,2022-06-18 19:27:15,54.3161,-130.3201,53.69,85,100,6.91
516,Kaeo,NZ,2022-06-18 19:27:26,-35.1,173.7833,57.33,97,87,3.22
517,Tagusao,PH,2022-06-18 19:27:27,9.1924,117.8141,80.19,79,100,3.74
518,Maningrida,AU,2022-06-18 19:27:27,-12.0667,134.2667,65.55,96,37,7.7
519,Klaksvik,FO,2022-06-18 19:27:28,62.2266,-6.589,49.12,95,100,34.43
520,Clarence Town,AU,2022-06-18 19:27:28,-32.5833,151.7833,55.62,95,100,3.44
521,Sri Aman,MY,2022-06-18 19:27:28,1.2376,111.4621,73.45,100,99,0.0
522,Faya,SA,2022-06-18 19:27:29,18.3851,42.4509,73.51,30,100,2.86
523,Perelyub,RU,2022-06-18 19:27:29,51.8667,50.3667,63.64,66,59,5.79
524,Poddorye,RU,2022-06-18 19:27:29,57.4695,31.1156,56.53,95,100,6.58
525,Prescott Valley,US,2022-06-18 19:27:30,34.5894,-112.3252,85.71,27,0,20.71
526,Dhidhdhoo,MV,2022-06-18 19:27:30,6.8833,73.1,81.79,77,100,12.3
527,Dingle,PH,2022-06-18 19:27:31,10.9995,122.6711,77.65,88,57,2.06
528,Anenecuilco,MX,2022-06-18 19:27:31,18.7667,-98.9833,84.74,36,17,5.77
529,Praya,CV,2022-06-18 19:27:31,14.9215,-23.5087,77.54,73,75,13.8
530,Hualmay,PE,2022-06-18 19:27:32,-11.0964,-77.6139,67.03,65,6,13.51
531,Tommot,RU,2022-06-18 19:27:32,58.9564,126.2925,48.11,86,89,2.06
532,Jining,CN,2022-06-18 19:27:33,35.405,116.5814,83.84,45,0,5.1
533,Bowen,AU,2022-06-18 19:27:33,-20.0167,148.2333,57.16,66,3,8.3
534,Jardim,BR,2022-06-18 19:27:33,-21.4803,-56.1381,70.7,36,0,5.06
535,Cuitzeo,MX,2022-06-18 19:27:34,20.3333,-102.7833,81.63,49,10,3.56
536,Kununurra,AU,2022-06-18 19:27:34,-15.7667,128.7333,55.38,88,0,3.44
537,Meadow Lake,US,2022-06-18 19:27:35,34.8014,-106.5436,86.7,45,19,5.66
538,Seoul,KR,2022-06-18 19:26:39,37.5683,126.9778,71.2,85,75,4.61
539,Port-Gentil,GA,2022-06-18 19:27:35,-0.7193,8.7815,75.16,83,20,6.91
540,Lichinga,MZ,2022-06-18 19:27:36,-13.3128,35.2406,59.09,82,0,5.75
541,Omboue,GA,2022-06-18 19:27:36,-1.5746,9.2618,72.91,81,68,7.74
542,Opuwo,NA,2022-06-18 19:27:36,-18.0607,13.84,62.82,45,0,7.43
543,Awbari,LY,2022-06-18 19:27:37,26.5921,12.7805,85.12,16,0,7.61
544,Taoudenni,ML,2022-06-18 19:27:37,22.6783,-3.9836,95.0,22,100,10.89
545,Winslow,US,2022-06-18 19:27:37,35.0242,-110.6974,84.38,24,20,23.02
546,Kuusamo,FI,2022-06-18 19:27:38,65.9667,29.1833,51.84,62,0,9.22
547,Barra Do Garcas,BR,2022-06-18 19:27:38,-15.89,-52.2567,88.38,45,75,9.22
548,Ceres,US,2022-06-18 19:27:39,37.5949,-120.9577,71.87,37,0,10.36
549,Taree,AU,2022-06-18 19:27:39,-31.9,152.4667,54.1,94,94,4.05
550,Mormugao,IN,2022-06-18 19:27:39,15.4,73.8,81.03,75,100,5.12
551,Chongoyape,PE,2022-06-18 19:27:40,-6.6406,-79.3892,81.86,46,83,8.14
552,Haren,DE,2022-06-18 19:27:40,52.7833,7.2333,64.15,73,99,13.06
553,Vanimo,PG,2022-06-18 19:27:41,-2.6741,141.3028,76.62,88,100,5.06
554,Killybegs,IE,2022-06-18 19:27:41,54.6333,-8.45,53.31,78,19,20.65
555,Naryan-Mar,RU,2022-06-18 19:27:41,67.6713,53.087,52.9,87,74,7.11
556,Bandundu,CD,2022-06-18 19:27:42,-3.3167,17.3667,77.97,49,100,1.05
557,Shelburne,CA,2022-06-18 19:27:42,44.0787,-80.2041,60.12,40,0,20.31
558,Verkhnevilyuysk,RU,2022-06-18 19:27:42,63.4453,120.3167,55.83,70,100,5.37
559,Tacoronte,ES,2022-06-18 19:28:43,28.4769,-16.4102,71.46,80,40,20.71
560,Imbituba,BR,2022-06-18 19:28:43,-28.24,-48.6703,61.86,70,0,3.0
561,Kenai,US,2022-06-18 19:28:44,60.5544,-151.2583,63.03,56,100,10.36
562,Ornskoldsvik,SE,2022-06-18 19:28:44,63.2909,18.7153,54.01,68,50,12.24
563,Hun,LY,2022-06-18 19:28:44,29.1268,15.9477,85.14,20,0,6.98
564,Smithfield,US,2022-06-18 19:28:45,41.922,-71.5495,70.18,57,75,8.05
565,Sacama,EC,2022-06-18 19:28:45,-3.9,-79.2667,59.02,60,75,13.8
566,Aykhal,RU,2022-06-18 19:28:46,66.0,111.5,54.36,82,100,12.03
567,Dubbo,AU,2022-06-18 19:28:46,-32.25,148.6167,39.33,93,2,10.36
568,Tomatlan,MX,2022-06-18 19:28:46,19.9333,-105.25,92.48,43,100,10.56
569,Tshela,CD,2022-06-18 19:28:47,-4.9833,12.9333,66.79,87,99,2.42
570,Kirkwall,GB,2022-06-18 19:28:47,58.9848,-2.9587,51.85,87,75,21.85
571,Wuwei,CN,2022-06-18 19:28:48,37.9281,102.6414,70.61,29,100,8.16
572,Cabo San Lucas,MX,2022-06-18 19:28:48,22.8909,-109.9124,89.62,65,20,11.5
573,Manzini,SZ,2022-06-18 19:28:48,-26.25,31.5,63.72,32,0,3.58
574,Lodwar,KE,2022-06-18 19:28:49,3.1191,35.5973,86.13,35,100,11.43
